nombre,url nar,urls db en nar y redirigida son iguales,url db en nar,url db redirigida,codigo status url db,status url db,ultima modificacion de pagina con url db en nar,categoria 1,subcategoria 1,categoria 2,subcategoria 2,categoria 3,subcategoria 3,doi,url redirigida del doi,
Plant repeat database,https://www.oxfordjournals.org/nar/database/summary/588,,http://plantrepeats.plantbiology.msu.edu/index.html,,"HTTPConnectionPool(host='plantrepeats.plantbiology.msu.edu', port=80): Max retries exceeded with url: /index.html (Caused by ConnectTimeoutError(<urllib3.connection.HTTPConnection object at 0xa5ae8778>, 'Connection to plantrepeats.plantbiology.msu.edu timed out. (connect timeout=120)'))","HTTPConnectionPool(host='plantrepeats.plantbiology.msu.edu', port=80): Max retries exceeded with url: /index.html (Caused by ConnectTimeoutError(<urllib3.connection.HTTPConnection object at 0xa5ae8778>, 'Connection to plantrepeats.plantbiology.msu.edu timed out. (connect timeout=120)'))",,Nucleotide Sequence Databases,Coding and non-coding DNA,Plant databases,General plant databases,,,,,
TopoSNP,https://www.oxfordjournals.org/nar/database/summary/590,True,http://gila.bioe.uic.edu/snp/toposnp/,http://gila.bioe.uic.edu/snp/toposnp/,200,OK,17 Jan 2018,Human Genes and Diseases,General polymorphism databases,,,,,,,
DBTSS,https://www.oxfordjournals.org/nar/database/summary/591,False,http://dbtss.hgc.jp/,https://dbtss.hgc.jp/,200,OK,13 Apr 2020,Nucleotide Sequence Databases,Transcriptional regulator sites and transcription factors,,,,,http://dx.doi.org/10.1093/nar/gku1080,http://academic.oup.com/nar/article/43/D1/D87/2437396/DBTSS-as-an-integrative-platform-for-transcriptome,
SKY/M-FISH and CGH,https://www.oxfordjournals.org/nar/database/summary/592,False,http://www.ncbi.nlm.nih.gov/sky/,https://www.ncbi.nlm.nih.gov/sky/,200,OK,10 Mar 2020,Nucleotide Sequence Databases,Transcriptional regulator sites and transcription factors,,,,,,,
CarpeDB,https://www.oxfordjournals.org/nar/database/summary/594,False,http://www.carpedb.ua.edu/,http://carpedb.ua.edu/,200,OK,,Human Genes and Diseases,"Gene-, system- or disease-specific databases",,,,,,,
The Chromosome 7 Annotation Project,https://www.oxfordjournals.org/nar/database/summary/596,True,http://www.chr7.org/,http://www.chr7.org/,200,OK,,Human and other Vertebrate Genomes,"Human genome databases, maps and viewers",,,,,,,
BarleyBase,https://www.oxfordjournals.org/nar/database/summary/599,True,http://www.barleybase.org/,http://www.barleybase.org/,406,Not Acceptable,,Microarray Data and other Gene Expression Databases,,Plant databases,General plant databases,,,,,
Mammalian Gene Collection,https://www.oxfordjournals.org/nar/database/summary/600,False,http://mgc.nci.nih.gov/,https://genecollections.nci.nih.gov/genecollections_retire_notice.html,200,OK,02 Feb 2022,Human and other Vertebrate Genomes,Human ORFs,,,,,,,
Organelle genomes,https://www.oxfordjournals.org/nar/database/summary/601,False,http://www.ncbi.nlm.nih.gov/genomes/ORGANELLES/organelles.html,https://www.ncbi.nlm.nih.gov/genomes/ORGANELLES/organelles.html,200,OK,03 Mar 2009,Organelle databases,,,,,,,,
NCBI Viral genomes,https://www.oxfordjournals.org/nar/database/summary/602,False,http://www.ncbi.nlm.nih.gov/genomes/VIRUSES/viruses.html,https://www.ncbi.nlm.nih.gov/genomes/VIRUSES/viruses.html,200,OK,15 Mar 2016,Genomics Databases (non-vertebrate),Viral genome databases,,,,,,,
GEO - Gene Expression Omnibus,https://www.oxfordjournals.org/nar/database/summary/603,False,http://www.ncbi.nlm.nih.gov/geo/,https://www.ncbi.nlm.nih.gov/geo/,200,OK,,Microarray Data and other Gene Expression Databases,,,,,,http://dx.doi.org/10.1093/nar/gks1193,http://academic.oup.com/nar/article/41/D1/D991/1067995/NCBI-GEO-archive-for-functional-genomics-data,
dbMHC,https://www.oxfordjournals.org/nar/database/summary/604,False,http://www.ncbi.nlm.nih.gov/gv/mhc/,https://www.ncbi.nlm.nih.gov/gv/mhc/,200,OK,23 Jan 2018,Immunological databases,,,,,,,,
HomoloGene,https://www.oxfordjournals.org/nar/database/summary/605,False,http://www.ncbi.nlm.nih.gov/entrez/query.fcgi?db=homologene,https://www.ncbi.nlm.nih.gov/homologene,200,OK,,Human and other Vertebrate Genomes,"Model organisms, comparative genomics",,,,,,,
2D-PAGE,https://www.oxfordjournals.org/nar/database/summary/606,False,http://www.mpiib-berlin.mpg.de/2D-PAGE/,https://protein.mpiib-berlin.mpg.de,200,OK,30 Aug 2021,Proteomics Resources,,,,,,,,
Gramene,https://www.oxfordjournals.org/nar/database/summary/607,False,http://www.gramene.org/,https://www.gramene.org/,200,OK,05 May 2022,Plant databases,General plant databases,,,,,http://dx.doi.org/10.1093/nar/gkt1110,https://academic.oup.com/nar/article-lookup/doi/10.1093/nar/gkt1110,
PANDIT,https://www.oxfordjournals.org/nar/database/summary/608,False,http://www.ebi.ac.uk/goldman-srv/pandit/,https://www.ebi.ac.uk/goldman-srv/pandit/,200,OK,,Nucleotide Sequence Databases,Coding and non-coding DNA,Protein sequence databases,Protein domain databases, protein classification,,,,
Brassica Genome,https://www.oxfordjournals.org/nar/database/summary/610,True,http://www.brassicagenome.net/,http://www.brassicagenome.net/,200,OK,,Plant databases,Other plants,,,,,,,
GenomeAtlas,https://www.oxfordjournals.org/nar/database/summary/611,True,http://www.cbs.dtu.dk/services/GenomeAtlas/,http://www.cbs.dtu.dk/services/GenomeAtlas/,404,Not Found,,Genomics Databases (non-vertebrate),Prokaryotic genome databases,,,,,,,
Reactome,https://www.oxfordjournals.org/nar/database/summary/612,False,http://www.reactome.org/,https://reactome.org/,200,OK,16 May 2022,Metabolic and Signaling Pathways,Metabolic pathways,,,,,http://dx.doi.org/10.1093/nar/gkt1102,https://academic.oup.com/nar/article-lookup/doi/10.1093/nar/gkt1102,
EzCatDB,https://www.oxfordjournals.org/nar/database/summary/613,True,http://ezcatdb.cbrc.jp/EzCatDB/,http://ezcatdb.cbrc.jp/EzCatDB/,200,OK,,Metabolic and Signaling Pathways,Enzymes and enzyme nomenclature,,,,,http://dx.doi.org/10.1093/nar/gku946,http://academic.oup.com/nar/article/43/D1/D453/2439512/EzCatDB-the-enzyme-reaction-database-2015-update,
Exome Aggregation Consortium,https://www.oxfordjournals.org/nar/database/summary/1758,False,http://exac.broadinstitute.org/,https://exac.broadinstitute.org:443/,200,OK,21 Jan 2022,Human Genes and Diseases,General human genetics databases,,,,,,,
miRDB,https://www.oxfordjournals.org/nar/database/summary/1760,False,http://mirdb.org,http://mirdb.org/,200,OK,07 Apr 2021,RNA sequence databases,,,,,,http://dx.doi.org/10.1093/nar/gku1104,http://academic.oup.com/nar/article/43/D1/D146/2437436/miRDB-an-online-resource-for-microRNA-target,
PDB-Ligand,https://www.oxfordjournals.org/nar/database/summary/615,False,http://www.idrtech.com/PDB-Ligand/,https://www.hugedomains.com/domain_profile.cfm?d=idrtech.com,200,OK,,Structure Databases,Small molecules,,,,,,,
CandidaDB,https://www.oxfordjournals.org/nar/database/summary/617,False,http://genolist.pasteur.fr/CandidaDB/,https://webext.pasteur.fr/genolist/,200,OK,11 Apr 2019,Genomics Databases (non-vertebrate),Fungal genome databases,,,,,,,
AGRIS - Arabidopsis Gene Regulatory Information Server,https://www.oxfordjournals.org/nar/database/summary/618,False,http://arabidopsis.med.ohio-state.edu/,https://agris-knowledgebase.org/,200,OK,,Nucleotide Sequence Databases,Transcriptional regulator sites and transcription factors,Plant databases,Arabidopsis thaliana,,,,,
PDB_TM,https://www.oxfordjournals.org/nar/database/summary/619,True,http://pdbtm.enzim.hu/,http://pdbtm.enzim.hu/,200,OK,,Structure Databases,Protein structure,,,,,http://dx.doi.org/10.1093/nar/gks1169,http://academic.oup.com/nar/article/41/D1/D524/1066376/PDBTM-Protein-Data-Bank-of-transmembrane-proteins,
PoMaMo - Potato Maps and More,https://www.oxfordjournals.org/nar/database/summary/620,True,http://www.gabipd.org/projects/Pomamo/,http://www.gabipd.org/projects/Pomamo/,200,OK,,Plant databases,Other plants,,,,,,,
VBASE2,https://www.oxfordjournals.org/nar/database/summary/621,True,http://www.vbase2.org/,http://www.vbase2.org/,200,OK,,Immunological databases,,,,,,,,
ADDA - A Domain Database,https://www.oxfordjournals.org/nar/database/summary/622,True,http://ekhidna.biocenter.helsinki.fi/sqgraph/pairsdb/,http://ekhidna.biocenter.helsinki.fi/sqgraph/pairsdb/,404,Not Found,,Protein sequence databases,Protein domain databases, protein classification,,,,,,
CR-EST - Crop ESTs,https://www.oxfordjournals.org/nar/database/summary/624,True,https://apex.ipk-gatersleben.de/apex/f?p=116:1,https://apex.ipk-gatersleben.de/apex/f?p=116:1,200,OK,,Plant databases,General plant databases,,,,,,,
SNPeffect,https://www.oxfordjournals.org/nar/database/summary/626,False,http://snpeffect.switchlab.org,https://snpeffect.switchlab.org/,200,OK,,Human Genes and Diseases,General polymorphism databases,,,,,http://dx.doi.org/10.1093/nar/GKR996,https://academic.oup.com/nar/article-lookup/doi/10.1093/nar/gkr996,
Oryza Tag Line,https://www.oxfordjournals.org/nar/database/summary/628,True,http://urgi.versailles.inra.fr/OryzaTagLine/,http://urgi.versailles.inra.fr/OryzaTagLine/,404,Not Found,16 May 2022,Plant databases,Rice,,,,,,,
EDAS - EST-Derived Alternative Splicing Database,https://www.oxfordjournals.org/nar/database/summary/631,True,http://edas2.bioinf.fbb.msu.ru/,http://edas2.bioinf.fbb.msu.ru/,200,OK,16 Sep 2016,Nucleotide Sequence Databases,"Gene structure, introns and exons, splice sites",,,,,,,
ImmunoBase,https://www.oxfordjournals.org/nar/database/summary/632,False,https://www.immunobase.org/,https://genetics.opentargets.org/immunobase,200,OK,01 Mar 2022,Human Genes and Diseases,"Gene-, system- or disease-specific databases",,,,,,,
3DID - 3D interacting domains,https://www.oxfordjournals.org/nar/database/summary/633,False,http://3did.irbbarcelona.org/,https://3did.irbbarcelona.org/,200,OK,,Structure Databases,Protein structure,,,,,http://dx.doi.org/10.1093/nar/gkt887,https://academic.oup.com/nar/article-lookup/doi/10.1093/nar/gkt887,
AGD - Ashbya Genome Database,https://www.oxfordjournals.org/nar/database/summary/635,,http://agd.vital-it.ch/,,"HTTPConnectionPool(host='agd.vital-it.ch', port=80): Max retries exceeded with url: / (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0xa5b1ce50>: Failed to establish a new connection: [Errno -2] Name or service not known'))","HTTPConnectionPool(host='agd.vital-it.ch', port=80): Max retries exceeded with url: / (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0xa5b1ce50>: Failed to establish a new connection: [Errno -2] Name or service not known'))",,Genomics Databases (non-vertebrate),Fungal genome databases,,,,,,,
Arabidopsis Mitochondrial Protein Database,https://www.oxfordjournals.org/nar/database/summary/637,False,http://www.plantenergy.uwa.edu.au/applications/ampdb/index.html,https://webapps.plantenergy.uwa.edu.au/applications/ampdb/index.html,404,Not Found,,Plant databases,Arabidopsis thaliana,,,,,,,
Arabidopsis Nucleolar Protein Database,https://www.oxfordjournals.org/nar/database/summary/638,False,http://bioinf.scri.sari.ac.uk/cgi-bin/atnopdb/proteome_comparison/,https://ics.hutton.ac.uk/cgi-bin/atnopdb/proteome_comparison/,404,Not Found,,Plant databases,Arabidopsis thaliana,,,,,,,
ASRP - Arabidopsis Small RNA Project,https://www.oxfordjournals.org/nar/database/summary/640,True,http://asrp.cgrb.oregonstate.edu/,http://asrp.cgrb.oregonstate.edu/,200,OK,22 Apr 2016,Plant databases,Arabidopsis thaliana,,,,,,,
BacMap,https://www.oxfordjournals.org/nar/database/summary/641,True,http://wishart.biology.ualberta.ca/BacMap/,http://wishart.biology.ualberta.ca/BacMap/,200,OK,14 Jul 2016,Genomics Databases (non-vertebrate),General genomics databases,,,,,http://dx.doi.org/10.1093/nar/GKR1105,https://academic.oup.com/nar/article-lookup/doi/10.1093/nar/gkr1105,
BCIpep,https://www.oxfordjournals.org/nar/database/summary/642,,http://www.imtech.res.in/raghava/bcipep/,,"HTTPSConnectionPool(host='www.imtech.res.in', port=443): Max retries exceeded with url: /raghava/bcipep/ (Caused by SSLError(SSLCertVerificationError(1, '[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: unable to get local issuer certificate (_ssl.c:1123)')))","HTTPSConnectionPool(host='www.imtech.res.in', port=443): Max retries exceeded with url: /raghava/bcipep/ (Caused by SSLError(SSLCertVerificationError(1, '[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: unable to get local issuer certificate (_ssl.c:1123)')))",,Immunological databases,,,,,,,,
BeetleBase,https://www.oxfordjournals.org/nar/database/summary/643,,http://www.beetlebase.org,,"HTTPConnectionPool(host='www.beetlebase.org', port=80): Max retries exceeded with url: / (Caused by ConnectTimeoutError(<urllib3.connection.HTTPConnection object at 0xa5b1cc58>, 'Connection to www.beetlebase.org timed out. (connect timeout=120)'))","HTTPConnectionPool(host='www.beetlebase.org', port=80): Max retries exceeded with url: / (Caused by ConnectTimeoutError(<urllib3.connection.HTTPConnection object at 0xa5b1cc58>, 'Connection to www.beetlebase.org timed out. (connect timeout=120)'))",,Genomics Databases (non-vertebrate),Invertebrate genome databases,,,,,,,
BioSilico,https://www.oxfordjournals.org/nar/database/summary/644,True,http://biosilico.kaist.ac.kr/,http://biosilico.kaist.ac.kr/,200,OK,09 Aug 2016,Metabolic and Signaling Pathways,Metabolic pathways,,,,,,,
CGD - Candida Genome Database,https://www.oxfordjournals.org/nar/database/summary/645,True,http://www.candidagenome.org/,http://www.candidagenome.org/,200,OK,,Genomics Databases (non-vertebrate),Fungal genome databases,,,,,http://dx.doi.org/10.1093/nar/gkt1046,https://academic.oup.com/nar/article-lookup/doi/10.1093/nar/gkt1046,
ChEBI - Chemical Entities of Biological Interest,https://www.oxfordjournals.org/nar/database/summary/646,False,http://www.ebi.ac.uk/chebi/,https://www.ebi.ac.uk/chebi/,200,OK,,Structure Databases,Small molecules,,,,,http://dx.doi.org/10.1093/nar/gks1146,http://academic.oup.com/nar/article/41/D1/D456/1062873/The-ChEBI-reference-database-and-ontology-for,
ChickVD,https://www.oxfordjournals.org/nar/database/summary/647,True,http://chicken.genomics.org.cn/,http://chicken.genomics.org.cn/,200,OK,16 May 2022,Human and other Vertebrate Genomes,"Model organisms, comparative genomics",,,,,,,
Ciliate IES-MDS database,https://www.oxfordjournals.org/nar/database/summary/649,,http://oxytricha.princeton.edu/dimorphism/database.htm,,"HTTPConnectionPool(host='oxytricha.princeton.edu', port=80): Max retries exceeded with url: /dimorphism/database.htm (Caused by ConnectTimeoutError(<urllib3.connection.HTTPConnection object at 0xa5b1c1d8>, 'Connection to oxytricha.princeton.edu timed out. (connect timeout=120)'))","HTTPConnectionPool(host='oxytricha.princeton.edu', port=80): Max retries exceeded with url: /dimorphism/database.htm (Caused by ConnectTimeoutError(<urllib3.connection.HTTPConnection object at 0xa5b1c1d8>, 'Connection to oxytricha.princeton.edu timed out. (connect timeout=120)'))",,Nucleotide Sequence Databases,Coding and non-coding DNA,,,,,,,
COSMIC,https://www.oxfordjournals.org/nar/database/summary/651,False,http://cancer.sanger.ac.uk/cancergenome/projects/cosmic/,https://cancer.sanger.ac.uk/cosmic/,200,OK,,Human Genes and Diseases,Cancer gene databases,,,,,http://dx.doi.org/10.1093/nar/gku1075,http://academic.oup.com/nar/article/43/D1/D805/2437384/COSMIC-exploring-the-worlds-knowledge-of-somatic,
CSS - Carbohydrate Structure Suite,https://www.oxfordjournals.org/nar/database/summary/652,True,http://www.glycosciences.de/tools/,http://www.glycosciences.de/tools/,200,OK,,Structure Databases,Carbohydrates,,,,,,,
CuticleDB,https://www.oxfordjournals.org/nar/database/summary/653,True,http://bioinformatics.biol.uoa.gr/cuticleDB/,http://bioinformatics.biol.uoa.gr/cuticleDB/,200,OK,,Genomics Databases (non-vertebrate),Invertebrate genome databases,,,,,,,
Cypriot national mutation database,https://www.oxfordjournals.org/nar/database/summary/654,False,http://www.goldenhelix.org/cypriot/,https://www.goldenhelix.org/cypriot/,404,Not Found,,Human Genes and Diseases,General polymorphism databases,,,,,,,
DATF,https://www.oxfordjournals.org/nar/database/summary/656,True,http://datf.cbi.pku.edu.cn/,http://datf.cbi.pku.edu.cn/,200,OK,09 Apr 2013,Plant databases,Arabidopsis thaliana,,,,,,,
dbERGEII,https://www.oxfordjournals.org/nar/database/summary/657,False,http://globin.bx.psu.edu/dberge/,https://globin.bx.psu.edu/dberge/,200,OK,07 Aug 2014,Microarray Data and other Gene Expression Databases,,,,,,,,
DG-CST,https://www.oxfordjournals.org/nar/database/summary/661,True,http://dgcst.ceinge.unina.it/,http://dgcst.ceinge.unina.it/,200,OK,08 Jan 2008,Human Genes and Diseases,General human genetics databases,,,,,,,
Diatom EST Database,https://www.oxfordjournals.org/nar/database/summary/662,False,http://www.biologie.ens.fr/diatomics/EST/,https://www.diatomics.biologie.ens.fr/EST/,200,OK,,Genomics Databases (non-vertebrate),Unicellular eukaryotes genome databases,Plant databases,Other plants,,,,,
hp-DPI,https://www.oxfordjournals.org/nar/database/summary/664,False,http://dpi.nhri.org.tw/hp/,http://dpi.nhri.org.tw/protein/hp/ORF/index.php,200,OK,,Metabolic and Signaling Pathways,Protein-protein interactions,,,,,,,
eBLOCKS,https://www.oxfordjournals.org/nar/database/summary/666,False,http://motif.stanford.edu/distributions/eblocks/,https://motif.stanford.edu/distributions/eblocks/,200,OK,27 Aug 2007,Protein sequence databases,Protein sequence motifs and active sites,,,,,,,
ECgene,https://www.oxfordjournals.org/nar/database/summary/667,,http://genome.ewha.ac.kr/ECgene/,,"('Connection aborted.', RemoteDisconnected('Remote end closed connection without response'))","('Connection aborted.', RemoteDisconnected('Remote end closed connection without response'))",,Nucleotide Sequence Databases,"Gene structure, introns and exons, splice sites",,,,,,,
Entrez Gene,https://www.oxfordjournals.org/nar/database/summary/668,False,http://www.ncbi.nlm.nih.gov/entrez/query.fcgi?db=gene,https://www.ncbi.nlm.nih.gov/gene,200,OK,,Nucleotide Sequence Databases,Coding and non-coding DNA,,,,,http://dx.doi.org/10.1093/nar/gku1055,http://academic.oup.com/nar/article/43/D1/D36/2436632/Gene-a-genecentered-information-resource-at-NCBI,
FlyMine,https://www.oxfordjournals.org/nar/database/summary/670,False,http://www.flymine.org/,https://www.flymine.org//,200,OK,,Genomics Databases (non-vertebrate),Invertebrate genome databases,,,,,,,
GabiPD,https://www.oxfordjournals.org/nar/database/summary/672,True,http://www.gabipd.org/,http://www.gabipd.org/,200,OK,,Plant databases,General plant databases,,,,,,,
GenDiS,https://www.oxfordjournals.org/nar/database/summary/674,True,http://caps.ncbs.res.in/gendis/home.html,http://caps.ncbs.res.in/gendis/home.html,200,OK,25 Nov 2005,Genomics Databases (non-vertebrate),General genomics databases,,,,,,,
Genome Reviews,https://www.oxfordjournals.org/nar/database/summary/678,False,http://www.ebi.ac.uk/GenomeReviews/,https://www.ebi.ac.uk/GenomeReviews,200,OK,16 May 2022,Genomics Databases (non-vertebrate),General genomics databases,,,,,,,
gpDB - G-protein database,https://www.oxfordjournals.org/nar/database/summary/679,True,http://bioinformatics.biol.uoa.gr/gpDB/,http://bioinformatics.biol.uoa.gr/gpDB/,200,OK,,Protein sequence databases,Databases of individual protein families,,,,,,,
HAGR - Human Ageing Genomic Resources,https://www.oxfordjournals.org/nar/database/summary/680,False,http://genomics.senescence.info/,https://genomics.senescence.info/,200,OK,,Human Genes and Diseases,General human genetics databases,,,,,http://dx.doi.org/10.1093/nar/gks1155,http://academic.oup.com/nar/article/41/D1/D1027/1063611/Human-Ageing-Genomic-Resources-Integrated,
HaptenDB,https://www.oxfordjournals.org/nar/database/summary/682,,http://www.imtech.res.in/raghava/haptendb/,,"HTTPSConnectionPool(host='www.imtech.res.in', port=443): Max retries exceeded with url: /raghava/haptendb/ (Caused by SSLError(SSLCertVerificationError(1, '[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: unable to get local issuer certificate (_ssl.c:1123)')))","HTTPSConnectionPool(host='www.imtech.res.in', port=443): Max retries exceeded with url: /raghava/haptendb/ (Caused by SSLError(SSLCertVerificationError(1, '[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: unable to get local issuer certificate (_ssl.c:1123)')))",,Immunological databases,,,,,,,,
TRBase,https://www.oxfordjournals.org/nar/database/summary/684,False,http://trbase.ex.ac.uk/,http://trbase.exeter.ac.uk/,200,OK,,Human and other Vertebrate Genomes,"Human genome databases, maps and viewers",,,,,,,
"H-Invitational Database, an integrated database of human genes and transcripts",https://www.oxfordjournals.org/nar/database/summary/685,True,http://www.h-invitational.jp/,http://www.h-invitational.jp/,200,OK,30 Jun 2015,Human and other Vertebrate Genomes,Human ORFs,,,,,http://dx.doi.org/10.1093/nar/gks1245,http://academic.oup.com/nar/article/41/D1/D915/1071651/HInvDB-in-2013-an-omics-study-platform-for-human,
HMPD,https://www.oxfordjournals.org/nar/database/summary/686,False,http://bioinfo.nist.gov/hmpd/,https://bioinfo.nist.gov/hmpd/,503,Service Unavailable,02 Nov 2020,Organelle databases,Mitochondrial genes and proteins,,,,,,,
Hoppsigen,https://www.oxfordjournals.org/nar/database/summary/687,True,http://pbil.univ-lyon1.fr/databases/hoppsigen.html,http://pbil.univ-lyon1.fr/databases/hoppsigen.html,200,OK,20 Dec 2013,Human and other Vertebrate Genomes,Human ORFs,,,,,,,
HPID - Human Protein Interaction database,https://www.oxfordjournals.org/nar/database/summary/688,True,http://wilab.inha.ac.kr/hpid//,http://wilab.inha.ac.kr/hpid//,200,OK,08 Jan 2014,Metabolic and Signaling Pathways,Protein-protein interactions,,,,,,,
Inparanoid,https://www.oxfordjournals.org/nar/database/summary/690,False,http://inparanoid.sbc.su.se/,https://inparanoid.sbc.su.se/cgi-bin/index.cgi,200,OK,,Protein sequence databases,Protein domain databases, protein classification,,,,,http://dx.doi.org/10.1093/nar/,
IPD-MHC,https://www.oxfordjournals.org/nar/database/summary/691,False,http://www.ebi.ac.uk/ipd/mhc/,https://www.ebi.ac.uk/ipd/mhc/,200,OK,23 Dec 2021,Immunological databases,,,,,,,,
IPD-ESTDAB,https://www.oxfordjournals.org/nar/database/summary/692,False,http://www.ebi.ac.uk/ipd/estdab/,https://www.ebi.ac.uk/ipd/estdab/,200,OK,24 Nov 2021,Immunological databases,,,,,,,,
IPD-HPA - Human Platelet Antigens,https://www.oxfordjournals.org/nar/database/summary/693,False,http://www.ebi.ac.uk/ipd/hpa/,https://www.ebi.ac.uk/ipd/hpa/,200,OK,24 Nov 2021,Immunological databases,,,,,,,,
IPD-KIR - Killer-cell Immunoglobulin-like Receptors,https://www.oxfordjournals.org/nar/database/summary/694,False,http://www.ebi.ac.uk/ipd/kir/,https://www.ebi.ac.uk/ipd/kir/,200,OK,09 May 2022,Immunological databases,,,,,,,,
IPI - International Protein Index,https://www.oxfordjournals.org/nar/database/summary/696,False,http://www.ebi.ac.uk/IPI,https://www.ebi.ac.uk/IPI,200,OK,16 May 2022,Human and other Vertebrate Genomes,Human ORFs,,,,,,,
L1Base,https://www.oxfordjournals.org/nar/database/summary/697,,http://line1.molgen.mpg.de/,,"HTTPSConnectionPool(host='line1.bioapps.biozentrum.uni-wuerzburg.de', port=443): Max retries exceeded with url: / (Caused by SSLError(SSLCertVerificationError(1, '[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: unable to get local issuer certificate (_ssl.c:1123)')))","HTTPSConnectionPool(host='line1.bioapps.biozentrum.uni-wuerzburg.de', port=443): Max retries exceeded with url: / (Caused by SSLError(SSLCertVerificationError(1, '[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: unable to get local issuer certificate (_ssl.c:1123)')))",,Nucleotide Sequence Databases,Coding and non-coding DNA,,,,,,,
LumbriBASE,https://www.oxfordjournals.org/nar/database/summary/698,False,http://www.earthworms.org/,http://xyala2.bio.ed.ac.uk/Lumbribase/,200,OK,,Genomics Databases (non-vertebrate),Invertebrate genome databases,,,,,,,
MAMEP - Molecular Anatomy of the Mouse Embryo Project,https://www.oxfordjournals.org/nar/database/summary/699,True,http://mamep.molgen.mpg.de/,http://mamep.molgen.mpg.de/,200,OK,,Microarray Data and other Gene Expression Databases,,,,,,,,
MAPPER,https://www.oxfordjournals.org/nar/database/summary/700,False,http://genome.ufl.edu/mapperdb/,https://genome.ufl.edu/mapperdb/,404,Not Found,,Nucleotide Sequence Databases,Transcriptional regulator sites and transcription factors,,,,,http://dx.doi.org/10.1093/nar/GKR1080,https://academic.oup.com/nar/article-lookup/doi/10.1093/nar/gkr1080,
MHCBN,https://www.oxfordjournals.org/nar/database/summary/702,,http://www.imtech.res.in/raghava/mhcbn/,,"HTTPSConnectionPool(host='www.imtech.res.in', port=443): Max retries exceeded with url: /raghava/mhcbn/ (Caused by SSLError(SSLCertVerificationError(1, '[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: unable to get local issuer certificate (_ssl.c:1123)')))","HTTPSConnectionPool(host='www.imtech.res.in', port=443): Max retries exceeded with url: /raghava/mhcbn/ (Caused by SSLError(SSLCertVerificationError(1, '[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: unable to get local issuer certificate (_ssl.c:1123)')))",,Immunological databases,,,,,,,,
NMPdb - Nuclear matrix associated proteins database,https://www.oxfordjournals.org/nar/database/summary/704,True,https://www.rostlab.org/services/NMPdb/,https://www.rostlab.org/services/NMPdb/,200,OK,23 Nov 2010,Protein sequence databases,Protein localization and targeting,,,,,,,
NONCODE,https://www.oxfordjournals.org/nar/database/summary/705,True,http://v6.noncode.org/,http://v6.noncode.org/,200,OK,,RNA sequence databases,,,,,,https://doi.org/10.1093/nar/gkaa1046,https://academic.oup.com/nar/article/49/D1/D165/5983627,
NOPdb: Nucleolar Proteome Database,https://www.oxfordjournals.org/nar/database/summary/706,False,http://www.lamondlab.com/NOPdb/,https://www.lamondlab.com/NOPdb/,404,Not Found,,Protein sequence databases,Protein localization and targeting,,,,,,,
NPRD - Nucleosome Positioning Region Database,https://www.oxfordjournals.org/nar/database/summary/707,False,http://srs6.bionet.nsc.ru/srs6/,https://srs6.bionet.nsc.ru/srs6/,200,OK,,Nucleotide Sequence Databases,Coding and non-coding DNA,,,,,,,
OncoMine,https://www.oxfordjournals.org/nar/database/summary/709,False,http://www.oncomine.org/,https://www.oncomine.com,200,OK,14 May 2022,Microarray Data and other Gene Expression Databases,,,,,,,,
Open Proteomics Database,https://www.oxfordjournals.org/nar/database/summary/710,False,http://bioinformatics.icmb.utexas.edu/OPD/,http://www.marcottelab.org/index.php/OldBioinformaticsServerOPD/,200,OK,28 Jan 2014,Proteomics Resources,,,,,,,,
SAGEmap,https://www.oxfordjournals.org/nar/database/summary/712,False,http://www.ncbi.nlm.nih.gov/SAGE/,https://www.ncbi.nlm.nih.gov/SAGE/,200,OK,17 Oct 2016,Microarray Data and other Gene Expression Databases,,,,,,,,
Organelle DB,https://www.oxfordjournals.org/nar/database/summary/713,False,http://organelledb.lsi.umich.edu/,http://labs.mcdb.lsa.umich.edu/organelledb/,200,OK,,Organelle databases,,,,,,,,
PA-GOSUB,https://www.oxfordjournals.org/nar/database/summary/714,True,http://webdocs.cs.ualberta.ca/~bioinfo/PA/,http://webdocs.cs.ualberta.ca/~bioinfo/PA/,404,Not Found,16 Sep 2016,Protein sequence databases,General sequence databases,,,,,,,
PartiGeneDB,https://www.oxfordjournals.org/nar/database/summary/715,True,http://www.partigenedb.org/,http://www.partigenedb.org/,200,OK,,Genomics Databases (non-vertebrate),General genomics databases,,,,,,,
